contractor_id,contractor_type,license_number,business_name,status_bucket
39267,Residential,,,LE
30420,Commercial,,,LE
39269,Residential,,,LE
28206,Commercial,,,LE
41731,Residential,,,LE
16607,Commercial,,,LE
39270,Residential,,,LE
16608,Commercial,,,LE
39271,Residential,,,LE
47253,Residential,,,LE
16609,Commercial,,,LE
16610,Commercial,,,LE
16611,Commercial,,,LE
39272,Residential,,,LE
16612,Commercial,,,LE
41859,Residential,,,LE
39273,Residential,,,LE
42058,Residential,,,LE
39274,Residential,,,LE
41732,Residential,,,LE
39275,Residential,,,LE
39276,Residential,,,LE
16614,Commercial,,,LE
16615,Commercial,,,LE
16616,Commercial,,,LE
39277,Residential,,,LE
16617,Commercial,,,LE
16618,Commercial,,,LE
16619,Commercial,,,LE
16620,Commercial,,,LE
23542,Commercial,,,LE
43212,Residential,,,LE
44220,Residential,,,LE
16623,Commercial,,,LE
24359,Commercial,,,LE
26354,Commercial,,,LE
39280,Residential,,,LE
42486,Residential,,,LE
41551,Residential,,,LE
39281,Residential,,,LE
39282,Residential,,,LE
26222,Commercial,,,LE
41905,Residential,,,LE
39283,Residential,,,LE
39284,Residential,,,LE
43734,Residential,,,LE
39285,Residential,,,LE
39286,Residential,,,LE
19766,Commercial,,,LE
24015,Commercial,,,LE
28459,Commercial,,,LE
16626,Commercial,,,LE
16627,Commercial,,,LE
30086,Commercial,,,LE
39287,Residential,,,LE
16629,Commercial,,,LE
39288,Residential,,,LE
39289,Residential,,,LE
39290,Residential,,,LE
16632,Commercial,,,LE
39291,Residential,,,LE
39292,Residential,,,LE
39293,Residential,,,LE
39294,Residential,,,LE
30419,Commercial,,,LE
42487,Residential,,,LE
41868,Residential,,,LE
42801,Residential,,,LE
16633,Commercial,,,LE
20924,Commercial,,,LE
16634,Commercial,,,LE
25010,Commercial,,,LE
16635,Commercial,,,LE
16636,Commercial,,,LE
39295,Residential,,,LE
16637,Commercial,,,LE
41196,Residential,,,LE
41733,Residential,,,LE
39296,Residential,,,LE
41980,Residential,,,LE
39297,Residential,,,LE
39298,Residential,,,LE
39299,Residential,,,LE
39300,Residential,,,LE
39301,Residential,,,LE
42134,Residential,,,LE
42342,Residential,,,LE
16640,Commercial,,,LE
39302,Residential,,,LE
23744,Commercial,,,LE
39304,Residential,,,LE
39305,Residential,,,LE
19832,Commercial,,,LE
17463,Commercial,,,LE
21894,Commercial,,,LE
41427,Residential,,,LE
16644,Commercial,,,LE
51397,Residential,,,LE
42545,Residential,,,LE
41973,Residential,,,LE
39309,Residential,,,LE
19210,Commercial,,,LE
16646,Commercial,,,LE
16647,Commercial,,,LE
16648,Commercial,,,LE
22413,Commercial,,,LE
39310,Residential,,,LE
19030,Commercial,,,LE
16650,Commercial,,,LE
16651,Commercial,,,LE
16653,Commercial,,,LE
39311,Residential,,,LE
16655,Commercial,,,LE
39312,Residential,,,LE
18661,Commercial,,,LE
39313,Residential,,,LE
39314,Residential,,,LE
16656,Commercial,,,LE
16657,Commercial,,,LE
16658,Commercial,,,LE
9449,Commercial,,,LE
51863,Residential,,,LE
28830,Commercial,,,LE
10327,Commercial,,,LE
33215,Residential,,,LE
16661,Commercial,,,LE
16662,Commercial,,,LE
16663,Commercial,,,LE
43172,Residential,,,LE
26151,Commercial,,,LE
34842,Commercial,,,LE
50840,Residential,,,LE
19211,Commercial,,,LE
16667,Commercial,,,LE
39316,Residential,,,LE
16668,Commercial,,,LE
39317,Residential,,,LE
13697,Commercial,,,LE
39320,Residential,,,LE
39322,Residential,,,LE
39323,Residential,,,LE
16669,Commercial,,,LE
39324,Residential,,,LE
16671,Commercial,,,LE
39327,Residential,,,LE
39326,Residential,,,LE
42828,Residential,,,LE
16672,Commercial,,,LE
16673,Commercial,,,LE
39654,Residential,,,LE
39328,Residential,,,LE
39329,Residential,,,LE
16674,Commercial,,,LE
39330,Residential,,,LE
28443,Commercial,,,LE
16675,Commercial,,,LE
16676,Commercial,,,LE
23338,Commercial,,,LE
29925,Commercial,,,LE
19942,Commercial,,,LE
22029,Commercial,,,LE
20144,Commercial,,,LE
26726,Commercial,,,LE
24936,Commercial,,,LE
39339,Residential,,,LE
41921,Residential,,,LE
16678,Commercial,,,LE
39331,Residential,,,LE
20799,Commercial,,,LE
32447,Commercial,,,LE
39332,Residential,,,LE
39333,Residential,,,LE
39334,Residential,,,LE
39335,Residential,,,LE
39336,Residential,,,LE
41451,Residential,,,LE
16680,Commercial,,,LE
30546,Commercial,,,LE
16682,Commercial,,,LE
41556,Residential,,,LE
16683,Commercial,,,LE
20555,Commercial,,,LE
16685,Commercial,,,LE
41916,Residential,,,LE
21098,Commercial,,,LE
16687,Commercial,,,LE
18829,Commercial,,,LE
26116,Commercial,,,LE
16688,Commercial,,,LE
39340,Residential,,,LE
41627,Residential,,,LE
39341,Residential,,,LE
23811,Commercial,,,LE
26787,Commercial,,,LE
39342,Residential,,,LE
16690,Commercial,,,LE
16691,Commercial,,,LE
16692,Commercial,,,LE
16693,Commercial,,,LE
16694,Commercial,,,LE
29099,Commercial,,,LE
16696,Commercial,,,LE
16697,Commercial,,,LE
39344,Residential,,,LE
19241,Commercial,,,LE
23255,Commercial,,,LE
16698,Commercial,,,LE
16699,Commercial,,,LE
16700,Commercial,,,LE
28154,Commercial,,,LE
22825,Commercial,,,LE
39345,Residential,,,LE
16701,Commercial,,,LE
32485,Commercial,,,LE
41645,Residential,,,LE
39346,Residential,,,LE
26401,Commercial,,,LE
16703,Commercial,,,LE
28764,Commercial,,,LE
39347,Residential,,,LE
16704,Commercial,,,LE
13642,Commercial,,,LE
16705,Commercial,,,LE
16706,Commercial,,,LE
16707,Commercial,,,LE
16224,Commercial,,,LE
42148,Residential,,,LE
42282,Residential,,,LE
49570,Residential,,,LE
16710,Commercial,,,LE
19813,Commercial,,,LE
39348,Residential,,,LE
31609,Commercial,,,LE
16711,Commercial,,,LE
25333,Commercial,,,LE
39349,Residential,,,LE
39350,Residential,,,LE
39352,Residential,,,LE
19807,Commercial,,,LE
39354,Residential,,,LE
16713,Commercial,,,LE
39355,Residential,,,LE
39356,Residential,,,LE
39358,Residential,,,LE
16715,Commercial,,,LE
16716,Commercial,,,LE
18605,Commercial,,,LE
39359,Residential,,,LE
19852,Commercial,,,LE
30846,Commercial,,,LE
16719,Commercial,,,LE
16720,Commercial,,,LE
16721,Commercial,,,LE
16722,Commercial,,,LE
26330,Commercial,,,LE
16723,Commercial,,,LE
16724,Commercial,,,LE
23934,Commercial,,,LE
39361,Residential,,,LE
16726,Commercial,,,LE
16727,Commercial,,,LE
16728,Commercial,,,LE
21554,Commercial,,,LE
16729,Commercial,,,LE
16731,Commercial,,,LE
16732,Commercial,,,LE
16733,Commercial,,,LE
22949,Commercial,,,LE
16734,Commercial,,,LE
52276,Residential,,,LE
39362,Residential,,,LE
16735,Commercial,,,LE
24638,Commercial,,,LE
16737,Commercial,,,LE
26171,Commercial,,,LE
16738,Commercial,,,LE
16739,Commercial,,,LE
25254,Commercial,,,LE
39363,Residential,,,LE
31863,Commercial,,,LE
16740,Commercial,,,LE
26358,Commercial,,,LE
26062,Commercial,,,LE
39364,Residential,,,LE
16741,Commercial,,,LE
26721,Commercial,,,LE
39366,Residential,,,LE
39367,Residential,,,LE
39368,Residential,,,LE
16743,Commercial,,,LE
16745,Commercial,,,LE
39369,Residential,,,LE
30379,Commercial,,,LE
39370,Residential,,,LE
39371,Residential,,,LE
39372,Residential,,,LE
39373,Residential,,,LE
39374,Residential,,,LE
39375,Residential,,,LE
16746,Commercial,,,LE
21872,Commercial,,,LE
41898,Residential,,,LE
41547,Residential,,,LE
16747,Commercial,,,LE
16748,Commercial,,,LE
39376,Residential,,,LE
39377,Residential,,,LE
21552,Commercial,,,LE
39378,Residential,,,LE
44798,Residential,,,LE
21078,Commercial,,,LE
26174,Commercial,,,LE
42546,Residential,,,LE
16750,Commercial,,,LE
16654,Commercial,,,LE
39379,Residential,,,LE
39380,Residential,,,LE
39381,Residential,,,LE
39382,Residential,,,LE
39383,Residential,,,LE
42705,Residential,,,LE
39384,Residential,,,LE
39385,Residential,,,LE
16751,Commercial,,,LE
18662,Commercial,,,LE
44150,Residential,,,LE
39386,Residential,,,LE
16752,Commercial,,,LE
16753,Commercial,,,LE
39387,Residential,,,LE
39388,Residential,,,LE
16756,Commercial,,,LE
25995,Commercial,,,LE
51005,Residential,,,LE
16757,Commercial,,,LE
35031,Commercial,,,LE
39389,Residential,,,LE
39390,Residential,,,LE
16758,Commercial,,,LE
41372,Residential,,,LE
49352,Residential,,,LE
39392,Residential,,,LE
39393,Residential,,,LE
16759,Commercial,,,LE
39394,Residential,,,LE
16760,Commercial,,,LE
20145,Commercial,,,LE
16761,Commercial,,,LE
30752,Commercial,,,LE
17600,Commercial,,,LE
16762,Commercial,,,LE
16763,Commercial,,,LE
39396,Residential,,,LE
39397,Residential,,,LE
39398,Residential,,,LE
39400,Residential,,,LE
11452,Commercial,,,LE
18663,Commercial,,,LE
52298,Residential,,,LE
43958,Residential,,,LE
43132,Residential,,,LE
16764,Commercial,,,LE
39402,Residential,,,LE
16765,Commercial,,,LE
39403,Residential,,,LE
12479,Commercial,,,LE
16766,Commercial,,,LE
16767,Commercial,,,LE
39404,Residential,,,LE
39405,Residential,,,LE
16768,Commercial,,,LE
16769,Commercial,,,LE
20676,Commercial,,,LE
39406,Residential,,,LE
16771,Commercial,,,LE
16772,Commercial,,,LE
16774,Commercial,,,LE
26562,Commercial,,,LE
39411,Residential,,,LE
49257,Residential,,,LE
16775,Commercial,,,LE
39408,Residential,,,LE
39409,Residential,,,LE
39410,Residential,,,LE
39412,Residential,,,LE
17453,Commercial,,,LE
19578,Commercial,,,LE
29990,Commercial,,,LE
52096,Residential,,,LE
54027,Residential,,,LE
41513,Residential,,,LE
31671,Commercial,,,LE
16776,Commercial,,,LE
39413,Residential,,,LE
39414,Residential,,,LE
16777,Commercial,,,LE
16778,Commercial,,,LE
47170,Residential,,,LE
16779,Commercial,,,LE
16780,Commercial,,,LE
39415,Residential,,,LE
39416,Residential,,,LE
39417,Residential,,,LE
32860,Residential,,,LE
39419,Residential,,,LE
39420,Residential,,,LE
16782,Commercial,,,LE
31935,Commercial,,,LE
39421,Residential,,,LE
16783,Commercial,,,LE
25317,Commercial,,,LE
26314,Commercial,,,LE
41734,Residential,,,LE
39422,Residential,,,LE
41989,Residential,,,LE
39423,Residential,,,LE
39424,Residential,,,LE
39425,Residential,,,LE
16786,Commercial,,,LE
39427,Residential,,,LE
16787,Commercial,,,LE
39428,Residential,,,LE
39429,Residential,,,LE
39430,Residential,,,LE
39431,Residential,,,LE
31085,Commercial,,,LE
34915,Commercial,,,LE
43454,Residential,,,LE
42061,Residential,,,LE
16788,Commercial,,,LE
16789,Commercial,,,LE
39432,Residential,,,LE
20165,Commercial,,,LE
16790,Commercial,,,LE
10047,Commercial,,,LE
23341,Commercial,,,LE
16792,Commercial,,,LE
21029,Commercial,,,LE
19769,Commercial,,,LE
16793,Commercial,,,LE
39433,Residential,,,LE
41861,Residential,,,LE
39434,Residential,,,LE
16794,Commercial,,,LE
16795,Commercial,,,LE
16796,Commercial,,,LE
31546,Commercial,,,LE
19826,Commercial,,,LE
39435,Residential,,,LE
39436,Residential,,,LE
16799,Commercial,,,LE
16800,Commercial,,,LE
16801,Commercial,,,LE
39438,Residential,,,LE
39440,Residential,,,LE
39441,Residential,,,LE
48927,Residential,,,LE
39442,Residential,,,LE
39443,Residential,,,LE
39445,Residential,,,LE
39446,Residential,,,LE
39448,Residential,,,LE
31188,Commercial,,,LE
16804,Commercial,,,LE
39450,Residential,,,LE
43870,Residential,,,LE
39451,Residential,,,LE
42773,Residential,,,LE
43182,Residential,,,LE
16806,Commercial,,,LE
39452,Residential,,,LE
16807,Commercial,,,LE
39453,Residential,,,LE
39454,Residential,,,LE
16808,Commercial,,,LE
39456,Residential,,,LE
28102,Commercial,,,LE
39457,Residential,,,LE
16809,Commercial,,,LE
29106,Commercial,,,LE
16810,Commercial,,,LE
25054,Commercial,,,LE
39459,Residential,,,LE
39460,Residential,,,LE
42389,Residential,,,LE
43148,Residential,,,LE
41774,Residential,,,LE
16812,Commercial,,,LE
41454,Residential,,,LE
39461,Residential,,,LE
39462,Residential,,,LE
39463,Residential,,,LE
39464,Residential,,,LE
16813,Commercial,,,LE
16814,Commercial,,,LE
16815,Commercial,,,LE
43483,Residential,,,LE
39466,Residential,,,LE
16816,Commercial,,,LE
40158,Residential,,,LE
39467,Residential,,,LE
42774,Residential,,,LE
16818,Commercial,,,LE
22301,Commercial,,,LE
16819,Commercial,,,LE
28258,Commercial,,,LE
21080,Commercial,,,LE
16820,Commercial,,,LE
19804,Commercial,,,LE
39469,Residential,,,LE
16823,Commercial,,,LE
39470,Residential,,,LE
18830,Commercial,,,LE
28314,Commercial,,,LE
16825,Commercial,,,LE
16826,Commercial,,,LE
42423,Residential,,,LE
35261,Commercial,,,LE
39471,Residential,,,LE
42344,Residential,,,LE
39472,Residential,,,LE
42415,Residential,,,LE
39473,Residential,,,LE
39474,Residential,,,LE
40571,Residential,,,LE
23973,Commercial,,,LE
16827,Commercial,,,LE
41761,Residential,,,LE
16824,Commercial,,,LE
39476,Residential,,,LE
42547,Residential,,,LE
23164,Commercial,,,LE
39477,Residential,,,LE
16828,Commercial,,,LE
43659,Residential,,,LE
39478,Residential,,,LE
22473,Commercial,,,LE
16830,Commercial,,,LE
16831,Commercial,,,LE
24501,Commercial,,,LE
16833,Commercial,,,LE
39479,Residential,,,LE
16835,Commercial,,,LE
21848,Commercial,,,LE
39480,Residential,,,LE
39481,Residential,,,LE
39482,Residential,,,LE
39483,Residential,,,LE
39484,Residential,,,LE
39485,Residential,,,LE
39486,Residential,,,LE
39487,Residential,,,LE
39488,Residential,,,LE
39489,Residential,,,LE
41862,Residential,,,LE
39490,Residential,,,LE
39491,Residential,,,LE
39492,Residential,,,LE
39493,Residential,,,LE
16837,Commercial,,,LE
24033,Commercial,,,LE
43296,Residential,,,LE
16840,Commercial,,,LE
39494,Residential,,,LE
16841,Commercial,,,LE
16842,Commercial,,,LE
18831,Commercial,,,LE
42284,Residential,,,LE
16843,Commercial,,,LE
16844,Commercial,,,LE
16845,Commercial,,,LE
25328,Commercial,,,LE
31596,Commercial,,,LE
16846,Commercial,,,LE
16847,Commercial,,,LE
42572,Residential,,,LE
16239,Commercial,,,LE
39497,Residential,,,LE
39498,Residential,,,LE
50030,Residential,,,LE
16848,Commercial,,,LE
16849,Commercial,,,LE
16850,Commercial,,,LE
39499,Residential,,,LE
39500,Residential,,,LE
39501,Residential,,,LE
39502,Residential,,,LE
39503,Residential,,,LE
39504,Residential,,,LE
39505,Residential,,,LE
39507,Residential,,,LE
39510,Residential,,,LE
39511,Residential,,,LE
39512,Residential,,,LE
41864,Residential,,,LE
39513,Residential,,,LE
41863,Residential,,,LE
16852,Commercial,,,LE
16853,Commercial,,,LE
16854,Commercial,,,LE
39514,Residential,,,LE
16855,Commercial,,,LE
39515,Residential,,,LE
41395,Residential,,,LE
39516,Residential,,,LE
16857,Commercial,,,LE
39517,Residential,,,LE
53143,Residential,,,LE
39518,Residential,,,LE
39520,Residential,,,LE
16859,Commercial,,,LE
39521,Residential,,,LE
16861,Commercial,,,LE
39522,Residential,,,LE
39523,Residential,,,LE
42000,Residential,,,LE
39524,Residential,,,LE
16862,Commercial,,,LE
19214,Commercial,,,LE
41735,Residential,,,LE
16864,Commercial,,,LE
19404,Commercial,,,LE
16865,Commercial,,,LE
30403,Commercial,,,LE
39525,Residential,,,LE
32119,Commercial,,,LE
39526,Residential,,,LE
39527,Residential,,,LE
25530,Commercial,,,LE
41720,Residential,,,LE
16866,Commercial,,,LE
39528,Residential,,,LE
16867,Commercial,,,LE
20200,Commercial,,,LE
39529,Residential,,,LE
39530,Residential,,,LE
43115,Residential,,,LE
42270,Residential,,,LE
39531,Residential,,,LE
39532,Residential,,,LE
16870,Commercial,,,LE
39533,Residential,,,LE
22914,Commercial,,,LE
16871,Commercial,,,LE
16872,Commercial,,,LE
16873,Commercial,,,LE
39534,Residential,,,LE
16875,Commercial,,,LE
39535,Residential,,,LE
43199,Residential,,,LE
16877,Commercial,,,LE
41557,Residential,,,LE
16878,Commercial,,,LE
21596,Commercial,,,LE
39536,Residential,,,LE
13957,Commercial,,,LE
41736,Residential,,,LE
39537,Residential,,,LE
28841,Commercial,,,LE
16879,Commercial,,,LE
30323,Commercial,,,LE
19174,Commercial,,,LE
41737,Residential,,,LE
19772,Commercial,,,LE
19773,Commercial,,,LE
16880,Commercial,,,LE
16881,Commercial,,,LE
22169,Commercial,,,LE
31817,Commercial,,,LE
23001,Commercial,,,LE
29121,Commercial,,,LE
22980,Commercial,,,LE
16882,Commercial,,,LE
26405,Commercial,,,LE
39538,Residential,,,LE
16883,Commercial,,,LE
16884,Commercial,,,LE
39539,Residential,,,LE
16885,Commercial,,,LE
39540,Residential,,,LE
39541,Residential,,,LE
16886,Commercial,,,LE
39542,Residential,,,LE
39544,Residential,,,LE
39545,Residential,,,LE
16888,Commercial,,,LE
16890,Commercial,,,LE
39547,Residential,,,LE
39548,Residential,,,LE
19032,Commercial,,,LE
39549,Residential,,,LE
49898,Residential,,,LE
22993,Commercial,,,LE
39550,Residential,,,LE
39551,Residential,,,LE
16892,Commercial,,,LE
16893,Commercial,,,LE
24889,Commercial,,,LE
18665,Commercial,,,LE
32350,Commercial,,,LE
39552,Residential,,,LE
22449,Commercial,,,LE
39553,Residential,,,LE
21944,Commercial,,,LE
39554,Residential,,,LE
20317,Commercial,,,LE
33190,Commercial,,,LE
39556,Residential,,,LE
16894,Commercial,,,LE
16895,Commercial,,,LE
16896,Commercial,,,LE
19644,Commercial,,,LE
21800,Commercial,,,LE
23815,Commercial,,,LE
20742,Commercial,,,LE
16897,Commercial,,,LE
41560,Residential,,,LE
19774,Commercial,,,LE
22811,Commercial,,,LE
25103,Commercial,,,LE
39559,Residential,,,LE
39561,Residential,,,LE
24589,Commercial,,,LE
16898,Commercial,,,LE
19889,Commercial,,,LE
42077,Residential,,,LE
16899,Commercial,,,LE
52133,Residential,,,LE
39563,Residential,,,LE
39564,Residential,,,LE
22708,Commercial,,,LE
16920,Commercial,,,LE
39617,Residential,,,LE
39618,Residential,,,LE
39621,Residential,,,LE
39622,Residential,,,LE
12807,Commercial,,,LE
16901,Commercial,,,LE
16902,Commercial,,,LE
16903,Commercial,,,LE
16904,Commercial,,,LE
23576,Commercial,,,LE
22376,Commercial,,,LE
16907,Commercial,,,LE
20146,Commercial,,,LE
52014,Residential,,,LE
39565,Residential,,,LE
16908,Commercial,,,LE
39566,Residential,,,LE
50105,Residential,,,LE
16911,Commercial,,,LE
18868,Commercial,,,LE
39568,Residential,,,LE
16912,Commercial,,,LE
19748,Commercial,,,LE
39569,Residential,,,LE
39571,Residential,,,LE
39572,Residential,,,LE
39573,Residential,,,LE
42347,Residential,,,LE
39577,Residential,,,LE
16913,Commercial,,,LE
39578,Residential,,,LE
39579,Residential,,,LE
39581,Residential,,,LE
39582,Residential,,,LE
39583,Residential,,,LE
39585,Residential,,,LE
39586,Residential,,,LE
39589,Residential,,,LE
39592,Residential,,,LE
39591,Residential,,,LE
39562,Residential,,,LE
39593,Residential,,,LE
41555,Residential,,,LE
42288,Residential,,,LE
41755,Residential,,,LE
16916,Commercial,,,LE
39596,Residential,,,LE
39597,Residential,,,LE
39598,Residential,,,LE
39599,Residential,,,LE
39600,Residential,,,LE
16917,Commercial,,,LE
16919,Commercial,,,LE
19579,Commercial,,,LE
39602,Residential,,,LE
39603,Residential,,,LE
42548,Residential,,,LE
39604,Residential,,,LE
39605,Residential,,,LE
39606,Residential,,,LE
39607,Residential,,,LE
39608,Residential,,,LE
39609,Residential,,,LE
39558,Residential,,,LE
39610,Residential,,,LE
16922,Commercial,,,LE
16921,Commercial,,,LE
39611,Residential,,,LE
39614,Residential,,,LE
39612,Residential,,,LE
39613,Residential,,,LE
39615,Residential,,,LE
16923,Commercial,,,LE
41738,Residential,,,LE
39619,Residential,,,LE
39623,Residential,,,LE
39625,Residential,,,LE
39626,Residential,,,LE
16925,Commercial,,,LE
16926,Commercial,,,LE
16927,Commercial,,,LE
41711,Residential,,,LE
16928,Commercial,,,LE
16929,Commercial,,,LE
39627,Residential,,,LE
39631,Residential,,,LE
39632,Residential,,,LE
39633,Residential,,,LE
16931,Commercial,,,LE
16933,Commercial,,,LE
39634,Residential,,,LE
39635,Residential,,,LE
39636,Residential,,,LE
39637,Residential,,,LE
39638,Residential,,,LE
39640,Residential,,,LE
42706,Residential,,,LE
16934,Commercial,,,LE
39641,Residential,,,LE
39642,Residential,,,LE
39643,Residential,,,LE
39645,Residential,,,LE
16937,Commercial,,,LE
39646,Residential,,,LE
39647,Residential,,,LE
16936,Commercial,,,LE
39648,Residential,,,LE
39649,Residential,,,LE
39650,Residential,,,LE
39652,Residential,,,LE
39655,Residential,,,LE
16938,Commercial,,,LE
39656,Residential,,,LE
39657,Residential,,,LE
16940,Commercial,,,LE
42775,Residential,,,LE
39659,Residential,,,LE
39660,Residential,,,LE
39661,Residential,,,LE
39662,Residential,,,LE
39664,Residential,,,LE
39665,Residential,,,LE
39666,Residential,,,LE
39667,Residential,,,LE
39668,Residential,,,LE
39669,Residential,,,LE
39670,Residential,,,LE
22685,Commercial,,,LE
16943,Commercial,,,LE
16944,Commercial,,,LE
16945,Commercial,,,LE
32817,Residential,,,LE
25063,Commercial,,,LE
28604,Commercial,,,LE
21842,Commercial,,,LE
16946,Commercial,,,LE
16947,Commercial,,,LE
16948,Commercial,,,LE
39671,Residential,,,LE
39672,Residential,,,LE
39673,Residential,,,LE
16950,Commercial,,,LE
22828,Commercial,,,LE
16951,Commercial,,,LE
39674,Residential,,,LE
16952,Commercial,,,LE
48366,Residential,,,LE
16953,Commercial,,,LE
16954,Commercial,,,LE
16955,Commercial,,,LE
